text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
obama bombs countries and leaves no choice for the innocent but to leave the country and assume refugee status they become effectively homeless trump is already arranging with the saudis to give the homeless a place to stay obama hates humanity trump loves humanity trump trumps haters,0,1,0,1,0,0,0,0,1
i was a child of the ghetto and a ward of the state i do not know how i escaped the clutches of leftism but i am grateful to be a sane trump supporter,0,1,0,1,0,0,0,0,0
i want to train a cute slut to please me teaching them how to use their mouth properly and put all of their holes to good use for daddy if they are extra good i will reward them with a cute collar with a bell on it,0,1,0,1,0,0,1,0,0
i jus don t think it should be in a kid show ian homophobic but i d cancel it too,0,1,0,1,0,0,0,0,0
filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege,1,0,0,1,1,0,1,0,0
did he say dis while jose was the coach hypocrites will kill all this our legends,0,1,0,1,0,0,0,0,1
gay moslem pride,0,1,0,1,0,0,0,0,1
i left a nigger lying dead by the river i left the willow whisps to roam jeffrey lee pierce,1,0,0,1,1,0,0,0,0
i hate you cowards,0,1,0,0,0,0,0,0,1
trump is a pedophile kike verified power user,1,0,0,1,0,1,0,0,0
yeah make the women take the stairs c,0,1,0,0,0,0,1,0,0
my mum talking about how when i came out as queer she had to mourn the version of me she thought i was before and how i am a different person and i am just sat here like oh man you are going to have a fit when i come out as trans,0,1,0,1,0,0,0,0,1
what a retarded mong probably never stood in his life retard,0,0,1,1,0,0,0,0,1
shoutout to for conflating punjabi people sikhs with the towelhead trope go off sis i suppose,0,1,0,1,0,0,0,0,1
unfortunately people will get offended of them white people getting offended for blk people,0,1,0,0,0,0,0,0,1
iftekhar ahmed that is a traditional british name i believe they can trace their family back to the years before the arabs from italy roman arabs invaded a proud scottish name did not they have a whiskey named after them,0,1,0,0,0,0,0,0,0
my cousin does have me all about why tf we in the ghetto,0,1,0,0,0,0,0,0,1
if you are a white couple in your and and you could adopt white foster children and give them a good home i say why not i might be too old to do it but i am going to look into it,0,1,0,1,0,0,0,0,1
another gay moslem,1,0,0,1,0,1,1,0,0
lol oh yeah ok you want to fight let us go queer anyone who jojns the military withour being drafted is a faggot too,0,0,1,1,0,0,1,0,0
a white man tired to slide the phase i was the nigger when describing his up bringing in japan tonight at dinner white privilege continues to be heavy people have such low level of compassion no one is hiding their racism anymore,0,1,0,1,0,0,0,0,1
if these faggots do not learn how to drive i will be committing murder,1,0,0,1,0,0,1,0,0
what would make me feel good is knowing why muslims are treated like gold where other minorities are not why all our social care money is redirected to the muslim community why of child birth defect fatalities comes from the muslim community cost to the nhs millions,0,1,0,1,0,1,0,0,0
do not lose sight of the fact that the violence does not happen if violent protestors do not show up if the alt right dudes were there by themselves none of this drama happens i am just sayin if a nigga want to brandish a swatstika or confederate flag then let him do it,0,0,1,1,1,0,0,0,0
i really wish i could disagree with that statement entirely but it tricky because there a lot of truth there however you are probably referring to north africans and arabs in general also some women arabs and blacks are adults that can reason many white men are not and can not,0,1,0,1,0,0,0,0,0
all the real gay we deserve more than scraps and queerbaiting and we get that with this show and the queer characters have identities and personalities that are not just queer,0,1,0,1,0,0,0,0,1
thought she was a pretty rickey bitch but she like yo gotti,0,1,0,1,0,0,0,0,1
no you misunderstood my tweet illegal hindu and sikh can not go back to muslim country due to fear of their life but illegal muslim immigrants can go back and indian muslim are indian they belongs to india only,0,1,0,0,0,0,0,0,1
everything is pretentious when you are ignorant trailer trash inspirational,0,0,1,0,0,0,0,0,0
the left labels trump supporters as being uneducated but chooses to side with third world refugees that have zero conception of how democracy works just liberal things maga democrats cucks trump,0,0,1,1,0,0,0,1,0
islam is een achterlijk discriminerend en gewelddadig rechts systeem dat seculiere democratische wetgeving vervangt en waarin geen enkele plaats is voor alles wat niet islamitisch is dat maakt islam een politieke ideologie die onaanvaardbaar is in onze samenleving,0,1,0,0,0,0,0,0,0
fuck you dumb hoe,0,0,1,1,0,0,0,0,1
ramadan kareem to all the muslim fans,0,1,0,0,0,1,0,0,0
the next person that fucks me over family friend whoever gone feel me,0,0,1,1,0,0,0,0,1
just saw a sad older couple with mulatto grandkids at the store you know they are taking care of their degenerate mudshark daughter spawn sad,1,0,0,1,1,0,0,0,0
usurper moslem fraud usurper,1,0,0,0,0,1,0,0,0
this idea that jews join the armed services is absurd it a hollywood meme they were not even allowed out of their ghetto pick one,0,0,1,1,0,1,0,0,0
freshmen pandas remain undefeated with a win over st henry goals by romito shoemake go pandas,0,1,0,1,0,0,0,0,1
chopper hit bitches and niggas this bitch so confused,0,1,0,1,0,0,0,0,1
this is just because of that queer eye video going around and people in the mentions being all crazy about bernie or whoever else and just they are politicians stop idolizing them to this degree pls it weird,0,1,0,1,0,0,0,0,1
pelosi is in a boatload of trouble they are going full retard on day one,0,0,1,1,0,0,0,0,1
some of them are still young and none of you think how will these things might affect their mental health and how they will lose confidence reading those articles and what will their parents feel about it i fucking hate you all,0,1,0,1,0,0,0,0,1
excuse me but those are not people those are niggers buffalo nostril shitskin burrheaded knuckle runnin spear chucking welfare monkey spaboolie spook coon moolie niggers niggers make me fucking sick,1,0,0,1,1,0,0,0,0
it actually baffles me how someone can be racist homophobic transphobic islamaphobic anti semitic etc like how and why,0,1,0,1,0,0,0,0,1
women and a child among the collateral damage in latest op obama bombed a doctors without borders hospital scotus,0,1,0,1,0,0,0,0,1
notice how unattractive and thick most women are in politics it a man job it dirty it requires loose morals and it corrupt as hell a woman by definition is alien to such an environment so the worst of them go into it,1,0,0,1,0,0,1,0,0
keep white ass off my tl you all make me sick,0,1,0,1,0,0,0,0,1
we have another one white knighting for a cam whore mudshark,1,0,0,1,0,0,1,0,0
that shows us how many white supremacist are in america scarry probably are nazi,0,1,0,1,1,0,0,0,0
he not a nazi,0,1,0,1,0,0,0,0,1
sahih international adds before mohammed and muslim comentators agree this verse does not apply to today christians ibn abbas even thought this verse was abrogated by conclusion does not apply for today christians,0,1,0,1,0,0,0,0,0
sorry my dude all i listen to is black metal i mean it a bunch of white boys with long hair and corpse paint but it has black right in the genre name so i can not help you out,0,1,0,0,0,0,0,0,0
i fucking hate school so much,0,1,0,1,0,0,0,1,0
keeps happening though someone invented a robot to judge a beauty contest being an evil racist the robot picked all white women so the robot was reprogrammed to be nice re judged the contest only picked white women again robots side with whites every time they know,0,1,0,1,1,0,0,0,0
i could not care less about any other ideology than a pure white state the form of gov we have to me is almost irrelevant you only care about muh nigger equals such a punk faggot take your cucks and gtfo,1,0,0,1,1,0,1,0,0
project go to normie conservative websites call regular users racist neo nazi white supremacist bigots keep doing it till every cuckservative becomes immune to the antiwhite compendium of insults,0,0,1,1,0,0,0,0,0
now that nigger mooch can not spend taxpayer to fly her fat ass around the world along with her mother nigger mooch senior she does not seem to go anywhere imagine that,1,0,0,1,1,0,0,0,0
so you re saying i m a freak but it okay it doesn t fit my shoe,0,1,0,1,0,0,0,0,1
oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs,1,0,0,1,0,0,1,0,0
because ashkenazi jews are so genetically close to europeans lolz this is funny yes i know it the latest canard being tossed around when not too long ago the ashkenazi jew was being hailed as proof that these demons were a race unto themselves which they are,0,0,1,1,0,1,0,0,0
why do you type like a faggot,0,0,1,1,0,0,1,0,0
it is not enough to deport our enemies at this point their insolence and disgusting behavior demands that we televise and provide music for the occasion a choir of white men and women triumphantly declaring our will with a symphony behind them no cover bands no trolling majestic righteous,0,0,1,1,0,0,0,0,0
fucking hate white people,1,0,0,1,1,0,0,0,0
this is the standard bearer of the loony right claiming to want sexual harassment from a turd with frosty topping and they talk about the primacy of white people,0,1,0,1,0,0,0,0,1
there are a lot of hunters in south texas declare a wetback season and the hunters will take care of things,1,0,0,1,1,0,0,0,0
only fools think any kike is on the side of whites that foes triple for jewfags,1,0,0,1,0,1,0,0,0
tea only dykes can say dyke,0,1,0,1,0,0,0,0,1
i bet your queers have a hard time typing the word pussy that is why you shit logs smell like ass and astro glide,0,0,1,1,0,0,1,0,0
just seen this nigga micheal jackson in the gulag,0,0,1,1,1,0,0,0,0
i am fuckin allergic to white lesbians with pixie cuts they make me itch,0,1,0,1,0,0,0,0,1
yes unless they are all gay amp reclaiming the slur yes they are,0,1,0,1,0,0,1,0,0
i am telling you black ppl not all stay making fun of asians i see it all the time,0,1,0,0,0,0,0,0,1
the canadian legal profession is absolutely infested with dirty faggots dykes trannies these perverts persecute normal souls especially christians cursecanada cursethecrown,1,0,0,1,0,0,1,0,0
shit i forgot to include arabic hebrew yiddish spanish swedish finnish fucked beheaded goat sheep and chained up slaves in burkas speak to be inclusive and tolerant of religions rats vermin weasels bacteria women being raped by maggots maggots fucking goats am i missing anyone,0,0,1,1,1,1,0,0,0
i hate fucking niggers,1,0,0,1,1,0,0,0,0
how hoes be whole ass adults and can not drive,0,0,1,1,0,0,1,0,0
if i leave her she gon die well bitch you done wit life,0,0,1,1,0,0,1,0,0
i can not imagine having to live with this level of cognitive dissonance life is so much easier when you just say fuck it and adopt race realism and white nationalism instead of contradicting yourself a gorillian times over just to make niggers and jews hate you less,1,0,0,1,1,1,0,0,0
social justice that cute because that is not what that verse is about at all nowhere there does it say shame all white cisgendered men scripture does say there is therefore no male nor female jew or gentile therefore your criticism while valued is invalid,0,1,0,0,0,0,0,0,1
considering your low negro iq you basically gather dust in that empty gorilla skull speaking of wasted taxpayer dollars how is rutgers treating you are they still pretending you are a human what a wacky experiment,1,0,0,1,1,0,0,0,0
easy solution castrate every sand nigger that commits violent crime,1,0,0,1,1,0,0,0,0
whoever made baseball caps acceptable going our attire thank you greasy hair club,0,1,0,1,0,0,0,0,1
can white queer people just stop being like that,0,1,0,1,1,0,1,0,0
what does the constitution say about immigrants and illegal immigrants amendment section all persons born or naturalized in the united states and subject to the jurisdiction thereof are citizens of the united states and of the state wherein they reside,0,1,0,1,0,0,0,1,0
being a moslem javanese living in java is indonesia version of white people getting the best access to basically everything in the us,0,1,0,0,0,0,0,0,1
i have the most retarded friends its crazy,0,0,1,1,0,0,0,0,1
bad bitch she conceited,0,0,1,1,0,0,1,0,0
whoever has been desperately trying to fire up a race war in america must not realize how decent patient accepting and forgiving us white devils really are up until the point where somebody does something unforgivable like using us as the scapegoat for your history of horrible decisions,0,0,1,1,0,0,0,0,1
schumer his sponsored diversity visa program are directly responsible for letting this muslim terrorist into our country the immigration act of established the current permanent diversity visa program where immigrant visas reduced to are available in an annual lottery,0,0,1,0,0,1,0,1,0
beau the jew is at it again larping as a white person,0,0,1,1,0,1,0,0,0
if a bus filled sand niggers has one empty seat goes off a cliff it what is that called waste of a seat,1,0,0,1,1,0,0,0,0
it at my house but you can pull it out of my dead white girl wasted hands,0,1,0,1,0,0,0,0,1
fuck no nigger i was never that fat highest i ever was was bmi this bitch is like pounds,1,0,0,1,1,0,0,0,0
boy are you out in the weeds beau the pompous ass is max boot the russian immigrant that takes himself way too seriously how about you ratchet it down a bit ask for clarification before you attack someone squarely on your side of the aisle,0,0,1,1,0,0,0,1,0
oprah got those asian like eyes i was saying a while ago that i have noticed on many ghetto mammas,0,0,1,1,1,0,0,0,0
hasan is not swedish i do not care that he was born in sweden sweden is a white christian nation not a sand nigger muslim country,1,0,0,1,0,1,0,0,0
i do not encourage kafir kids to drink from moslem cups tissue is haram to them they wipe their ass with their hands,0,0,1,1,0,0,0,0,0
oprah was like roseanne was most viewed show on the network and grossed in so much money and bob was basically like man fuck that shit it ain t nothing to cut that bitch off,0,1,0,1,0,0,1,0,0
hey remy welcome to gab if you are a refugee from other platforms or you have just come for the right to speak and be heard you are in the right place gab is the mothership of the a in social media bet you will like it here glad you are on board,0,1,0,0,0,0,0,0,1
lol yeah i think i remember you posting your pic time odins douche tries to dish it out but can not take it he blocked me after i said he was a kike and his gf was a hooker he got triggered af,0,0,1,1,0,1,0,0,0
you retarded nazi cunts need to practise your insults fuck you and the camel that has its penis firmly embedded in your arse,1,0,0,1,0,0,0,1,0
i cometely agree the playbook has been around since the white men wanting to take back the country it frighteningly similar to post reconstruction violence and terror,0,1,0,0,0,0,0,0,1
canfam next make sure that everyone you know sees video footage of taharrush gamea from europe and let them know europe has imported the muslim gang rape game and that the euro press has totally blacked out this epidemic of horrifically violent gang rape and beatings of european women,1,0,0,1,0,1,0,0,0
swedish men are the biggest cowards on earh after german men imagine knowing your cowardice caused literally every woman and girl to be raped by savages with an iq of how they get out of bed in the morning is amazing,0,1,0,1,0,0,0,0,1
shocking reports as i have learned i am a retarded faggot,0,0,1,1,0,0,0,0,1
flesh queers homos have more and higher spirits are tougher and more resilient than spirit queers xtians observed truth,0,1,0,1,0,0,1,0,0
the jew programming is not silent on the matter though is it according to them white people keep money and jobs out of the hands of blacks who are forced to become dindus and chimp out with retard level violence if only we gave them reparations they would be superintelligent space explorers,0,0,1,1,1,1,0,0,0
every barber shop has a slut that one nigga that goes to any barber to get his haircut and has no sense of barber loyalty it me i am the slut,0,1,0,1,0,0,0,0,1
wishing jews a happy new year is antisemitic because it identifies them as jews,0,0,1,0,0,1,0,0,0
you are a traitor where do we send your nazi ass,0,0,1,1,0,0,0,0,1
yes yes i know i know a hell of a lot about islam and the way it works khoebaha does not come across as a jihadist you however do mr porcupine,0,1,0,1,0,0,0,0,0
mentally retarded faggot,1,0,0,1,0,0,1,0,0
its nice to know some of the refugees are converting to christians,0,1,0,0,0,0,0,1,0
nigger jokes are more played out than groyper avis keep using it it has no effect meanwhile all you do is whine and bitch way to save the west bitching on gab my dude,1,0,0,1,1,0,0,0,0
od leave them white devils alone,0,0,1,0,1,0,0,0,0
yes the jews did it,1,0,0,0,0,1,0,0,0
we need to start making right wing propaganda depicting homosexuals and arabs as villains though not just because they belong to those groups we need to be a smidge more subversive the infotainment medium alone will will not cement the glorious winning,0,0,1,1,1,0,1,0,0
sir refugee with refugee card donot face any issue issue here is of illegal immigrants they can not continue living just because they are a vote bank if they want to be refugee in india there is no issue there is law of the land and we should reapect that,0,1,0,1,0,0,0,0,1
i m gay and gray asexual not bi reality,0,1,0,1,0,0,0,0,1
i d like to see what happens when someone illegally enters a moslem country,0,1,0,0,0,0,0,0,1
why does she sound like she speaking ghetto,0,0,1,0,1,0,0,0,0
since i bitch a lot about women in my posts i should point out women that i admire dr sherri tenpenny has courageously warned us about the dangers of excessive and early vaccination despite the unimaginable professional ostracism that must result and pamella geller has been warning us about,0,1,0,1,0,0,1,0,0
why must niggers constantly be taken care of american niggers african niggers european niggers asian sand niggers jesus h fucking christ when is enough enough,1,0,0,1,1,0,0,0,0
got to forgive these women lord they know not how to drive so how can we expect them to know how to use the internet,0,1,0,1,0,0,1,0,0
trump needs to do to robert cialdini what obama did to andrew breitbart the propaganda and the violence it is causing must stop,0,1,0,1,0,0,0,0,1
can you all dusty niggers engage i am bout to start following the yts bc at least they give me some,0,1,0,1,0,0,0,0,1
i swear to fucking god you know why fascist book and twatter are beating us because of fucking usability i am trying to post pictures screenshots of q posts and i can not fucking do it either i am retarded or you suck at building a viable user interface fix it www qanon pub,0,0,1,1,0,0,0,0,1
maybe should have course for monkeys and towelheads on sensitivity to white culture also,0,0,1,1,1,0,0,0,0
just imagine how much more progressive and liberal muslim countries will be if majority were shia,0,1,0,1,0,0,0,0,1
what a retarded paki,0,0,1,1,0,0,0,0,0
girls like bad boys because they are fun sociable and do not give a shit about them girls like gay men because they are fun sociable and do not give a shit about them i am seeing a link here are not all bad boys just closet homosexuals,0,0,1,1,0,0,1,0,0
hopefully either prince harry or that filthy nigger bitch will drop dead before the wedding either one is fine though him dying would make a nice portrait of punishment any prince of england who would marry a nigger does not deserve to be prince of england,1,0,0,1,1,0,0,0,0
it time to boycott everything madonna ashley judd and hollywood from now on find other hobbies i will never go to the movies again i will never again idolize these monsters that really hate women if you think about it,0,1,0,1,0,0,1,0,0
police involvement they raped children to no wonder pak muslims protection was so thoroughly covered up,1,0,0,1,0,1,0,0,0
they all look amazing,0,1,0,0,0,0,0,0,1
right now we have at least of the white stuff on the ground what ever happened to the fall season lol,0,1,0,0,0,0,0,0,1
i can not tell if you are trolling retarded or afraid of losing your shitty job maybe all,0,0,1,1,0,0,0,0,1
baby nigglets has become pets for liberals marxist and cultural marxist psychopaths white genocide alt right,1,0,0,1,1,0,0,0,0
i fucking hate myself,1,0,0,1,0,0,0,0,1
they found the white bitch who killed the black guy in his own apartment guilty yea bitch you knew what you was doing,0,0,1,1,1,0,1,0,0
yesterday i went shopping and i did not buy a white blouse growth,0,1,0,1,0,0,0,0,1
a lot of history here for niggers african americans it a shame the area is under siege by white and gay folks,0,0,1,1,1,0,0,0,0
i think they need to establish communal sheep goat parks instead might cut down on some of the sexual assaults being perpetrated on the women of sweden by these immigrants,1,0,0,1,0,0,0,1,0
that that white supremest hand code i hope you reported this it a terrorist threat,0,1,0,1,0,0,0,0,1
never tweeted that retard,0,0,1,1,0,0,0,0,1
trump is white trash it embarrassing that anyone is lying on his behalf,0,0,1,1,1,0,0,0,0
soon the season low will be an all time low for the negro felon league negrofelonleague burnthenfl,1,0,0,1,1,0,0,0,0
laura loomer raped me while screaming at me in her disgusting kike language and said we must exterminate the goyim laura loomer loomergate,1,0,0,1,0,1,0,0,0
niggas be fucking dykes talmbout yea she lem me kill that meanwhile she hit that nigga with the strap no ammo,0,0,1,1,0,0,1,0,0
given the propensity of refugees to rape starbucks just put their female employees at risk for an ideology,1,0,0,1,0,0,0,1,0
you can now be fined up to a quarter of a million dollars for calling someone an illegal alien in nyc i understand discouraging harassment but fining someone for name calling really gives against the first amendment,0,1,0,1,0,0,0,0,1
issue is the young guys ain t playing which is retarded houston has not done shit hunt bigg ass can go stewart needs to sit down mohammed playing way to much and doing nothing,0,0,1,1,0,0,0,0,0
saying the n word if you re white means you re racist and saying the f word if you re straight means you re homophobic idc what you say,0,0,1,1,0,0,1,0,0
lrt is the real shit it filipino heritage month and my birth month i expect reparations from all east asians and white people especially spaniards pay me what you owe me,0,1,0,1,0,0,0,0,1
that hilarious how many retarded people you know that can code in at least machine languages genius,0,1,0,1,0,0,0,0,1
i hate faggots,1,0,0,1,0,0,1,0,0
do not you love when nazi wannabes complain about israel because hey like we do not want them here but we do not want them there either stupidity,0,1,0,1,0,0,0,0,0
i am very happy that wtp have a voice in the wh now muslim refugees w no skills will be welfare babies forever and a day we are trillion in debt by the gop bush family and another trillion by the dem obama family the other,0,0,1,1,0,1,0,0,0
the mentally ill snow nigger is you gabbing at me everyday to get a taste of my curry cock and then pretend like you do not enjoy it it like every racist nazi homophobe that has been caught getting fuxked by a black homo,1,0,0,1,1,0,1,0,0
breitbart is kike orientated fake news team trump,1,0,0,1,0,1,0,0,0
pass the funding you re hurting the poor illegal aliens,0,0,1,1,0,0,0,1,0
i am a conservative i love christian orthodoxy ghetto rap family values and limited government my second amendment rights are ever present in discussions with others i pray for us all,0,1,0,1,0,0,0,1,0
this white ass man came in with a tattoo on his shoulder that says stop frontin nigga what the fuck is goin on,0,1,0,1,0,0,0,0,1
shapeshifting out of based elderly female asian immigrant here to convince the white goyim how fantastic infinity nigger i see the holocaust is there anything it can not do,1,0,0,1,1,0,0,0,0
i am a retard,0,0,1,1,0,0,0,0,1
the judge triple white and he hate your blackness slam the gavel with a racist passion,0,1,0,1,0,0,0,0,1
this is what happens when niggers gain power there is not one street one neighborhood one city one state or one country that is better off once the nigger infects it,1,0,0,1,1,0,0,0,0
i did not lose my shit over guards being arrested you bum fuck racoon retard you sure showed me,0,0,1,1,0,0,0,0,1
you accomplished everything you mentioned in the larry king interview did not you i hate you and i ly,0,1,0,0,0,0,0,0,1
i wonder how the newspapers defined obvious racism as economic anxiety in germany as the nazis rose to power p,0,1,0,1,0,0,0,0,1
them white folks was pissed,0,1,0,1,0,0,0,0,1
werner herzog voice the goose is our animalistic self taking retribution on our consciousness for the extreme violence it is complicit in committing to the natural world,0,1,0,0,0,0,0,0,1
we need to respect muslim army because they are human too,0,1,0,0,0,1,0,0,0
who came up with the no moral equivalency bs about alt right alt left i ask because leftists and establishment are using it now to justify anitfa blm violence set the precedent for double standards kk message is evil so it ok to assault them with bricks this is what they are saying,0,1,0,1,0,0,0,0,1
conversely without it a stupid field nigger sans chapeau,1,0,0,1,1,0,0,0,0
babe i am not ignoring you i just hate you stop texting me,0,1,0,1,0,0,0,0,1
you just let the jewish media do the thinking for you bud while australia is flooded with asians and other new australians see what kind of future you have when you are a white minority,0,0,1,0,0,1,0,0,0
abu hurairah may allah be pleased with him reported the prophet pbuh said he who goes to the mosque at dawn or dusk for salat allah prepares a hospitable abode for him in jannah every time when he walks to it or comes back from it al bukhari and muslim,0,1,0,1,0,0,0,0,1
are you implying that only minorities can be illegal aliens,0,1,0,0,0,0,0,0,1
every single time nothing an islamist says can ever be trusted,0,0,1,0,0,1,0,0,0
what was meant as a workable salvation for all a banner for bold brave men ye make a ghetto for the insipid pleasures of impractical self flagellating piety addicts the pharisees persecuted the church and it grew ye join the church and the world shrugs and ambles away bored churchians,0,0,1,1,0,0,0,0,0
omg over people seen me in my towel head,0,1,0,1,0,0,0,0,1
nazi is a kike jew term invented by an inbred schizoid kike rat they were called national socialists gorillion were not gassed but should have been the world would be a much better place,1,0,0,1,0,1,0,0,0
some people just need to bitch into the wind,0,1,0,1,0,0,0,0,1
pewdiepie has no spine and is at the very least nazi adjacent he definitely is part of the pipeline and that assessment still stands,0,1,0,1,0,0,0,1,0
no way that another black guy murdering another white person that can not be i mean to say that is a hate crime would be racists or to even say over plus percent black children do not have fathers and that a crime problem would be a hate crime would not it,0,0,1,1,1,0,0,0,0
just promise me this even if i am years old stink shit my pants and am dying from ball cancer do not put my brain in a nigger body plz,1,0,0,1,1,0,0,0,0
when i say niggas i mean dykes nd guys so actually i did not,0,0,1,1,0,0,1,0,0
wait just figured out the white dude called him a nigger fuck him,0,1,0,1,1,0,0,0,0
you want to defend this hasbara kike thot too,1,0,0,1,0,1,1,0,0
i got some pressure built up so the next bitch i fucc gone be extra ripped up,0,0,1,1,0,0,1,0,0
but its an app this time totally different,0,1,0,0,0,0,0,0,1
it past time we made it clear to people like graham liberalism is a terroristic ideology mass immigration is inhumane and a violation of the native populace rights those who support immigrants in this invasion will be deported alongside their preciouses gabfam draintheswamp,1,0,0,1,0,0,0,1,0
people that think that they have a personal relationship with talk to a fictional kike pervert pacifist on a stick are insane perverts by dictionary clinical definitions most people are insane it is a matter of degree,1,0,0,1,0,1,0,0,0
further circa mild retardation was marked at iq once the jew headed uncivil rights nigger promotion scam was underway it was realized niggers mean iq is mild retardation so they lowered retarded to on paper but everyone knows niggers are retarded mentally,1,0,0,1,1,0,0,0,0
twitter can not shut those down automatically because those are almost like rapepublican feeds it is gop policy to rape and shoot children that why the nra gives the gop russian money,0,1,0,1,0,0,0,0,1
i still think i will blog and youtube under my instagram alias it fun playing a happy character i am heavily tempted to start a blog and affiliate market under alias as newbie muslim convert so i can get that islamic money taqiya goes both ways ha ha,0,0,1,1,0,1,0,0,0
when that rag head nadiya won the great british bake off the media described her as moslem but the child rapists in rotherham were called asian moslem when their baking asian when their raping,1,0,0,1,1,1,0,0,0
ya because nigger sheboons are so much better lmao oil driller,0,0,1,1,1,0,0,0,0
my ghetto has limits like i m down for whatever but don t be doing too much,0,1,0,0,0,0,0,0,0
of borders are being erased fundamental human standards are being toppled the refugee stampede and the sexual perversion are promoted by the cultural marxists as a way of destroying the middle class barrier to establishing their social tyranny and by the multinational corporations,0,0,1,1,0,0,0,1,0
just another case of white stupidity that will eventually lead to white race suicide white people are just fucking stupid to seek their own demise lol,1,0,0,1,0,0,0,0,0
signs your walls are too many friends in college who live in the south because i d pick up a drawl faster than you can say pickaninny,0,1,0,1,1,0,0,0,0
o i remember nikki her real shit skin name is nimrod i do not know why she is allowed to use a fucking alias to make her stupid name look white but the fucking cow worshiping dothead makes me fucking sick,1,0,0,1,0,1,0,0,0
theology is a ghetto activity as insulated and uninteresting as the saturday religion pages of the local paper god knows it is hard to make god boring bu american christians aided and abetted by theologians have accomplished that feat stanley hauerwas quoting fullyagreeing,0,1,0,1,0,0,0,0,1
priceless intro to gab i will follow just because you said shithole country lmfao welcome to gab home of the anti semites also home of the muslime and nigger haters,1,0,0,1,1,1,0,0,0
so called peaceful tolerant people rejecting democracy by promoting violence intolerance are no less bigots than those they condemn years of liberal political failures to commit to viable change have only led to a disillusioned middle nurtured extreme views on the left and right,0,1,0,1,0,0,0,0,0
oh wow just learned this word through you but did they use it as an apropiation it to make it stop hurting them like bi guys could do w faggot or did they just use it in a derogatory way,0,1,0,1,0,0,0,0,1
so the day that starbucks closed down so that they could reprogram train their employees to cater to shitskins where do you think the jews and their useful idiots went to get their daily brew or did they buy a k cup machine with a nintendo switch charging dock,0,0,1,1,0,1,0,0,0
never said but it like or more which is a fucking lot learn what redlining is and i will show you some fucked up shit they have done that still affects us like does nobody ask why these wealthy suburbs are majority white,0,1,0,1,0,0,0,0,1
bank islam,0,1,0,0,0,1,0,0,0
honestly can not watch this tony story line now as if that tiny woman could kill all those men hollyoaks,0,1,0,1,0,0,0,0,1
the faggots really took over the marina concert tonight,0,0,1,1,0,0,1,0,0
he joking around by not mentioning that she muzzie but focusing on the olympic achievement that omission is the joke it a bit subtle and not every tweets a winner baby,0,1,0,0,0,0,0,0,1
i had a wonderful wonderful nigger free weekend,1,0,0,1,1,0,0,0,0
grabe john mark saga ung gayon kang falsetto with matching runs the melismas very eargasmic,0,1,0,1,0,0,0,0,1
rt back to this ghetto ass single shit,0,0,1,1,0,0,0,0,0
yeah it a sad for in america when white supremacists start a violence protest,0,1,0,1,0,0,0,0,1
saying of the population which you were clearly ignorant of was responsible for controlling the streets of all iranian cities with mass mobs was just a retarded idea and you got your face rubbed in the dirt does it all go up your nose,0,0,1,1,0,0,0,0,1
gurl i am not even african american i would not probably visit the ghetto to visit family my fam is pretty conservative just hardworking caribbean folk,0,1,0,0,0,0,0,0,1
i think i am going to start a petition to take down all mlk street signs because i am not sure where you all are at but every neighborhood i have been to the has mlk drive is a ghetto and sucks,0,0,1,1,0,0,0,0,0
damn nigga chewbacca died lol,0,1,0,1,0,0,0,0,1
from to the office of refugee resettlement received a total of allegations of sexual abuse or sexual harassment from the government funded detention facilities and only were referred to the justice dept,0,1,0,1,0,0,0,0,1
funny if i say something about a civil war twitter block me and now this white shit trump say something about a civil war twitter do not block him i do hope for a civil war kill all the people from twitter first,0,1,0,1,0,0,0,0,1
my cousin is a faggot,0,0,1,1,0,0,1,0,0
and yet you continue to associate with people you deem nigger faggots,1,0,0,1,1,0,1,0,0
yeah that what they released today and got maybe seconds of reporting on it with retarded arrogance to quickly sweeping it under the rug with the gates thing because it involves pedoesta,0,0,1,1,0,0,0,0,1
roflmao i never said i thought you were kike only that the mud loving language you use is a kike lie can you read cunt i gave you pegged and your laborious effort to squirm out is quite evident,0,0,1,1,0,1,1,0,0
wonder why he went to a raghead country,0,0,1,1,1,0,0,0,0
let us fight the kike,1,0,0,1,0,1,0,0,0
they are retarded,0,0,1,1,0,0,0,0,1
by the number of beaners in the background i suggest not eating the food there love the shirt tho,1,0,0,1,1,0,0,0,0
dogs are gods greatest creation probably why mudslimes hate them,1,0,0,0,0,1,0,0,0
goddamn they are retarded fucking phone,0,0,1,1,0,0,0,1,0
not having a car is so ghetto,0,0,1,0,0,0,0,0,1
this is why i also never wear white bc i automatically always spill food,0,1,0,0,0,0,0,0,1
precisely and these nuances appear in all groups no sufi muslim will ever become a suicide bomber the most radical become whirling dervishes,0,0,1,0,0,1,0,0,0
you are not a faggot just because you are black pilled by trump numerous bad moves but that said yes it is a very good thing that republicans have defunded obama neighborhood destroying program,0,0,1,1,0,0,0,0,1
seeing how strong the push back to pass anti sexual violence bill in the parliament i am afraid to acknowledge that either conservative forces in the parliament getting stronger or some ppl did not understand that raped is different with having sex in marriage,0,1,0,1,0,0,0,0,1
